arquivo,dec_bytes
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dir.c_need_send_readdir.ll/melhor.ll,270
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_disassembler.c_arm_parallel_addsub_signed.ll/melhor.ll,286
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dlmdebug.h_dlm_debug_init.ll/melhor.ll,24
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dm-cache-target.c_cblock_succ.ll/melhor.ll,26
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dm-thin.c_process_bio_success.ll/melhor.ll,46
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dm355_ccdc.c_regw.ll/melhor.ll,110
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dma.c_s3c24xx_dma_check_entry.ll/melhor.ll,24
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dmi-sysfs.c_dmi_sysfs_entry_position.ll/melhor.ll,91
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dnet.c_dnet_writew_mac.ll/melhor.ll,154
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dnodeMgmt.spec.c_vnodeSaveCreateMsgIntoQueue.ll/melhor.ll,8
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dns_resolve.c_nfs4_dns_net_init.ll/melhor.ll,22
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_driver_chipcommon_pmu.c_bcma_chipco_regctl_maskset.ll/melhor.ll,136
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_driver_gige.c_gige_read8.ll/melhor.ll,38
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_driver_mips.c_mips_write32.ll/melhor.ll,68
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_drm_bufs.c_drm_rmmap.ll/melhor.ll,88
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_drm_hashtab.c_drm_ht_remove_item.ll/melhor.ll,68
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dsa_lib.c_DSA_security_bits.ll/melhor.ll,212
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dsa_lib.c_DSA_set_flags.ll/melhor.ll,44
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dsi.xml.h_REG_DSI_28nm_PHY_LN_CFG_1.ll/melhor.ll,34
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dsi_host.c_dsi_op_mode_config.ll/melhor.ll,496
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dstr.c_dstr_disconnect.ll/melhor.ll,76
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dstr.h_dstr_move.ll/melhor.ll,50
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dvb_net.c_ule_test_sndu.ll/melhor.ll,24
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dvd.c___dvd_mountsynccb.ll/melhor.ll,26
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll/melhor.ll,130
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_eap_server_aka.c_eap_aka_state.ll/melhor.ll,231
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_echoaudio.h_px_digital_in.ll/melhor.ll,38
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ecp_smpl.c_ec_GFp_simple_group_clear_finish.ll/melhor.ll,86
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ecp_smpl.c_ec_GFp_simple_point_copy.ll/melhor.ll,240
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ecp_smpl.c_ec_GFp_simple_point_finish.ll/melhor.ll,86
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ed.c_pr_forward_ed_script.ll/melhor.ll,70
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll/melhor.ll,91
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ef10.c_efx_ef10_vlan_rx_kill_vid.ll/melhor.ll,156
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ehca_reqs.c_get_app_wr_id.ll/melhor.ll,30
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll/melhor.ll,146
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_emulate.c_emulate_db.ll/melhor.ll,76
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_emupcm.c_snd_emu10k1_pcm_efx_mixer_notify.ll/melhor.ll,146
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_en_main.c_mlx5e_destroy_rqt.ll/melhor.ll,78
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_en_tx.c_mlx5e_skb_l3_header_offset.ll/melhor.ll,76
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_encode.c_EVP_ENCODE_CTX_num.ll/melhor.ll,28
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_entropy_common.c_FSE_isError.ll/melhor.ll,6
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_epub-doc.c_epub_recognize.ll/melhor.ll,222
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_equalfuncs.c__equalAStar.ll/melhor.ll,10
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_equalfuncs.c__equalFetchStmt.ll/melhor.ll,106
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_equalfuncs.c__equalFromExpr.ll/melhor.ll,58
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_espconn_buf.c_ringbuf_is_full.ll/melhor.ll,56
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_event.c_event_base_assert_ok_.ll/melhor.ll,80
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_event.c_event_init.ll/melhor.ll,97
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_event_tagging.c_evtag_marshal_int.ll/melhor.ll,204
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_evp_extra_test.c_pkey_custom_pub_check.ll/melhor.ll,10
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_evp_lib.c_EVP_MD_meth_set_result_size.ll/melhor.ll,84
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_exec.c_copy_strings.ll/melhor.ll,136
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_f2fs.h_f2fs_cp_error.ll/melhor.ll,42
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_f71805f.c_fan_from_reg.ll/melhor.ll,94
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_falcon_boards.c_ef4_check_lm87.ll/melhor.ll,24
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_farch.c_ef4_farch_irq_test_generate.ll/melhor.ll,56
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_fbmon.c_fb_get_mode.ll/melhor.ll,68
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ff.c_clust2sect.ll/melhor.ll,140
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ffplay.c_sigterm_handler.ll/melhor.ll,14
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_fifo_icap.c_fifo_icap_fifo_read.ll/melhor.ll,208
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_file.c_isc_file_truncate.ll/melhor.ll,88
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_firestream.c_write_fs.ll/melhor.ll,122
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll/melhor.ll,82
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_flexcop-i2c.c_flexcop_i2c_func.ll/melhor.ll,38
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_fman_dtsec.c_fman_dtsec_defconfig.ll/melhor.ll,1220
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_fourcc.c_vlc_fourcc_GetYUVFallback.ll/melhor.ll,62
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_framing.c_ogg_stream_reset_serialno.ll/melhor.ll,82
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_freezer.c_thaw_process.ll/melhor.ll,106
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_fs.c_sys_chown32.ll/melhor.ll,116
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_fts2.c_clearTableSpec.ll/melhor.ll,86
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_futils.c_git_futils_creat_locked_withpath.ll/melhor.ll,84
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll/melhor.ll,38
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_g_target.c_Think_Target_Delay.ll/melhor.ll,32
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gcc_4_7.c_gcov_info_is_compatible.ll/melhor.ll,138
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gdbstub.c_gdb_cmd_memwrite.ll/melhor.ll,106
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gemini.c_gmac_tx_timeout.ll/melhor.ll,61
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gfx_v10_0.c_gfx_v10_0_ring_emit_sb.ll/melhor.ll,88
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gfx_v6_0.c_gfx_v6_0_select_me_pipe_q.ll/melhor.ll,50
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ggated.c_connection_ready.ll/melhor.ll,106
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gic.c_arm_gic_post_ithread.ll/melhor.ll,68
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gl860-mi1320.c_mi1320_init_post_alt.ll/melhor.ll,28
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_globals.c_xmlThrDefBufferAllocScheme.ll/melhor.ll,114
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll/melhor.ll,346
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gpart_ops.c_scheme_supports_labels.ll/melhor.ll,160
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gpio-104-idi-48.c_idi_48_gpio_get_direction.ll/melhor.ll,26
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gpio.c_gpio_is_valid.ll/melhor.ll,120
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gpu_old.c_GPU_DrawArray.ll/melhor.ll,412
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_gx.c_GX_SetClipMode.ll/melhor.ll,22
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hal.c_dim_on_error.ll/melhor.ll,12
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_halffloat.c_npy_half_lt.ll/melhor.ll,166
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hda_generic.c___init_extra_out.ll/melhor.ll,172
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hdac_sysfs.c_hda_widget_sysfs_exit.ll/melhor.ll,22
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hdlc_x25.c_x25_close.ll/melhor.ll,22
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hiredis.c_redisFreeSdsCommand.ll/melhor.ll,6
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hisi-sfc.c_hisi_spi_nor_init.ll/melhor.ll,308
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hn_nvs.c_hn_nvs_send_rndis_ctrl.ll/melhor.ll,106
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hnae.c_hnae_free_buffers.ll/melhor.ll,196
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hns_roce_hem.c_hem_list_free_item.ll/melhor.ll,206
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hns_roce_hw_v1.c_hns_roce_set_db_ext_mode.ll/melhor.ll,206
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hpdf_fontdef_cns.c_SimSun_Bold_Init.ll/melhor.ll,166
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll/melhor.ll,166
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hpdf_fontdef_kr.c_DotumChe_Bold_Init.ll/melhor.ll,166
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hpt27xx_osm_bsd.c_hpt_open.ll/melhor.ll,40
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_http.c_evhttp_connection_set_ext_method_cmp.ll/melhor.ll,28
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_http.c_evhttp_request_get_response_code.ll/melhor.ll,28
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hub.h_hub_port_debounce_be_stable.ll/melhor.ll,36
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_huf_compress.c_HUF_optimalTableLog.ll/melhor.ll,34
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll/melhor.ll,62
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hw-me.c_mei_hcsr_set.ll/melhor.ll,58
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_hw_atl_llh.c_hw_atl_tps_tx_pkt_shed_tc_data_weight_set.ll/melhor.ll,130
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i2400m.h_i2400m_pld_size.ll/melhor.ll,76
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i2c-davinci.c_terminate_write.ll/melhor.ll,236
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i2c-designware-core.h_i2c_dw_probe_lock_support.ll/melhor.ll,24
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i2c-pxa.c_i2c_pxa_start_message.ll/melhor.ll,308
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i2c-stub.c_stub_func.ll/melhor.ll,122
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i2c-wmt.c_wmt_i2c_func.ll/melhor.ll,94
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i2c.c_snd_i2c_bit_start.ll/melhor.ll,106
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i386-nto-tdep.c_i386nto_sigcontext_addr.ll/melhor.ll,220
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i386.c_constant_address_p.ll/melhor.ll,136
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_i915_oa_cflgt3.c_show_test_oa_id.ll/melhor.ll,80
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ibmveth.c_ibmveth_rxq_buffer_valid.ll/melhor.ll,50
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_iconv_compat.c_iconv_close_compat.ll/melhor.ll,6
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_id.c_svn_fs_fs__id_txn_reset.ll/melhor.ll,84
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_idmap.h_nfsd_idmap_init.ll/melhor.ll,24
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_idmouse.c_idmouse_suspend.ll/melhor.ll,24
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_idset.c_idset_clear.ll/melhor.ll,114
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_idt77252.c_fill_scd.ll/melhor.ll,276
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ieee1394_transactions.c_fill_async_readquad.ll/melhor.ll,94
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_ath_btcoex.c_ath_btcoex_enable.ll/melhor.ll,118
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_atse.c_pxx_read_2.ll/melhor.ll,346
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_bwn_phy_lp.c_bwn_phy_lp_write.ll/melhor.ll,114
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_bwn_phy_n_core.c_bwn_radio_2057_init.ll/melhor.ll,44
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_cas.c_cas_disable_rx.ll/melhor.ll,420
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_iwm_led.c_iwm_mvm_led_is_enabled.ll/melhor.ll,138
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_iwm_pcie_trans.c_iwm_set_pwr.ll/melhor.ll,114
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_spi.c_spu_transaction_init.ll/melhor.ll,138
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_vtbe.c_pio_enable_irq.ll/melhor.ll,204
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_vxlan.c_vxlan_ftable_entry_free.ll/melhor.ll,42
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_if_wpi.c_wpi_nic_lock.ll/melhor.ll,352
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_igb_main.c_igb_open.ll/melhor.ll,28
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ilclient.c_ilclient_get_handle.ll/melhor.ll,42
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_imx-dma.c_is_imx27_dma.ll/melhor.ll,138
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_imx6_anatop.c_imx6_anatop_probe.ll/melhor.ll,215
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_imx7-media-csi.c_imx7_csi_hw_disable_irq.ll/melhor.ll,230
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_indexfsm.c_RecordFreeIndexPage.ll/melhor.ll,104
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_industrialio-buffer.c_iio_device_attach_buffer.ll/melhor.ll,60
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_infrosget.c_InfGetBinaryField.ll/melhor.ll,62
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_inode.c_fat_writepage.ll/melhor.ll,60
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_inode.c_isofs_readpage.ll/melhor.ll,62
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_inode.c_minix_prepare_chunk.ll/melhor.ll,58
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_inode.c_qnx6_free_inode.ll/melhor.ll,70
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_inode.c_sysv_sync_inode.ll/melhor.ll,30
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_inode.c_udf_bmap.ll/melhor.ll,50
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_inode.h_gfs2_is_stuffed.ll/melhor.ll,50
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_intel8x0m.c_iputword.ll/melhor.ll,116
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_intel_cdclk.c_bxt_calc_voltage_level.ll/melhor.ll,14
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_intel_color.c_icl_color_check.ll/melhor.ll,112
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_intel_display_power.c_i830_pipes_power_well_enabled.ll/melhor.ll,136
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll/melhor.ll,130
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_internal.h___iwl_trans_pcie_set_bit.ll/melhor.ll,42
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_io.c_omap_readw.ll/melhor.ll,10
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ip6_tunnel.c_ip6_tnl_change_mtu.ll/melhor.ll,110
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ip_set_bitmap_ipmac.c_bitmap_ipmac_exist.ll/melhor.ll,268
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ipc_tt.c_convert_task_inspect_to_port.ll/melhor.ll,26
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ipmi_si_mem_io.c_mem_cleanup.ll/melhor.ll,114
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ipvlan.h_ipvlan_mark_private.ll/melhor.ll,64
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ipw2200.c_ipw_stop_master.ll/melhor.ll,305
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_iso9660.c_unsetenv.ll/melhor.ll,8
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_isp1301_omap.c_isp1301_get_u8.ll/melhor.ll,58
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_isph3a_af.c_h3a_af_enable.ll/melhor.ll,228
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ispstat.c_omap3isp_stat_unsubscribe_event.ll/melhor.ll,58
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_iswctype.c_iswphonogram.ll/melhor.ll,26
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_itree_v2.c_V2_minix_get_block.ll/melhor.ll,38
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_iwarp.h___mpa_rr_revision.ll/melhor.ll,34
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_iwcm.c_iw_destroy_cm_id.ll/melhor.ll,22
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_iwl-drv.c_validate_sec_sizes.ll/melhor.ll,1356
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_iwl-eeprom-read.c_iwl_set_otp_access_absolute.ll/melhor.ll,102
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll/melhor.ll,52
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ixgbe_x550.c_ixgbe_write_i2c_combined_generic_unlocked.ll/melhor.ll,46
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_jit.c_jne_reg.ll/melhor.ll,94
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_jz4725b_bch.c_jz4725b_bch_config_clear.ll/melhor.ll,152
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_kern_aio.c_aio_workq_unlock.ll/melhor.ll,10
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_kern_conf.c_make_dev_args_init_impl.ll/melhor.ll,62
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_keymap.c_layer_state_set_user.ll/melhor.ll,98
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_keymap.c_persistant_default_layer_set.ll/melhor.ll,34
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_keymap.c_persistent_default_layer_set.ll/melhor.ll,34
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_klist.c_klist_add_tail.ll/melhor.ll,70
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ks8842.c_ks8842_clear_bits.ll/melhor.ll,178
/home/calebe/Downloads/geração_de_prompt_label/Resultados_seqUnica/Resultado_extr_ks8851_mll.c_ks_start_rx.ll/melhor.ll,110
