arquivo,dec_bytes
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00095.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00096.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00097.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00098.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00099.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00100.ll/melhor.ll,4200
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00101.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00102.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00103.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00104.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00105.ll/melhor.ll,3766
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00106.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00107.ll/melhor.ll,3820
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00108.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00109.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00110.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00111.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00113.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00114.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00115.ll/melhor.ll,3860
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00116.ll/melhor.ll,3844
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00117.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00118.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00119.ll/melhor.ll,3766
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00120.ll/melhor.ll,3836
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00121.ll/melhor.ll,4080
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00122.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00123.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00124.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00125.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00126.ll/melhor.ll,3766
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00127.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00128.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00129.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00130.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00131.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00132.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00133.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00134.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00135.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00136.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00137.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00138.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00139.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00140.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00141.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00142.ll/melhor.ll,3840
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00143.ll/melhor.ll,3864
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00144.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00145.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00146.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00147.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00148.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00149.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00150.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00151.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00152.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00153.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00154.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00156.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00157.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00158.ll/melhor.ll,3812
